node_id,Pagerank_Values
18.0,0.0004491555729203615
19.0,0.003248523530571168
20.0,0.0007088627007115834
21.0,0.0006152034463981126
22.0,0.000501157940872066
23.0,0.002848699363751234
141.0,0.002016770718721745
287.0,0.001587917043818124
46.0,0.002136400677606881
76.0,0.0036547608812705287
78.0,0.0026145202929534752
102.0,0.0022750263925462124
136.0,0.003855558542865082
150.0,0.0010767064591455237
153.0,0.002308489136774569
157.0,0.0014084818861494256
162.0,0.0014003200447716055
170.0,0.0024499820378327346
264.0,0.0027924563031655417
266.0,0.0034933490561295417
296.0,0.0005458610269455106
307.0,0.0024227126789288242
323.0,0.002324774513203249
342.0,0.0030898039999630554
368.0,0.004947347073811022
434.0,0.0033764971252733932
26.0,0.004038206574064391
28.0,0.0018106091123334287
29.0,0.0005524741662675958
32.0,0.002232526178343601
33.0,0.0006581377151283793
34.0,0.0012311422456910168
35.0,0.0006907305457439131
36.0,0.0017628971818290649
38.0,0.0014298948238574479
39.0,0.001443461994313135
40.0,0.002121286608783866
41.0,0.0011509018982343317
43.0,0.0012071623584643991
44.0,0.0011762373797997241
45.0,0.0015779185982724656
148.0,0.000962996775619813
47.0,0.0011897522483806245
48.0,0.0004652273357654431
49.0,0.0011021121952065394
50.0,0.002106894261713983
51.0,0.0006338880897362942
52.0,0.0013694455840299637
53.0,0.0021409563257557074
54.0,0.0009434859623118799
55.0,0.0018214192629868531
56.0,0.0010272487732606826
60.0,0.0011311914217466085
62.0,0.0011117722692738047
63.0,0.0012831076872421672
64.0,0.0007563330007247409
65.0,0.0011079591736780602
66.0,0.0014502171852316405
67.0,0.0011245155127005877
68.0,0.0019719048382935878
69.0,0.001369841019983225
71.0,0.001105825704135678
72.0,0.0007341640225709736
75.0,0.000931223912226851
81.0,0.0008205298434729915
82.0,0.002744078604167351
84.0,0.001337826755013523
89.0,0.001975784445302236
90.0,0.0011289465879073637
91.0,0.0009494086332683346
93.0,0.00120587011554798
95.0,0.0013311350463735291
96.0,0.0014550919634785991
99.0,0.0008221059166199626
101.0,0.002107471391580016
106.0,0.0009102869992873568
109.0,0.0010334215957358856
110.0,0.0013999835197536195
111.0,0.000783258112735312
112.0,0.0011314439156895474
114.0,0.001056150334910972
115.0,0.0013382272911414109
116.0,0.0005665153688156913
118.0,0.0009729729946931671
119.0,0.0011300003069989884
121.0,0.0010390753065426962
122.0,0.0010790776225191737
123.0,0.002791579877506352
124.0,0.001840895213202796
125.0,0.0012138775833473439
126.0,0.0009104454423578335
127.0,0.001445615492445875
129.0,0.001237986454632578
133.0,0.001845580437646598
134.0,0.001359069418259578
139.0,0.0016847824107513113
140.0,0.0011031977545427718
142.0,0.0034923983702094146
143.0,0.001106518548642235
145.0,0.000911122773412027
149.0,0.0008160740960380609
151.0,0.0007759269712928549
152.0,0.0007673154468338495
158.0,0.0017479080895972043
159.0,0.0014677235327478504
163.0,0.0011513202138148419
164.0,0.0010343709844302888
167.0,0.001133594714016767
168.0,0.0009716120305089018
169.0,0.0022670403023044017
171.0,0.0010291463140855263
173.0,0.0011182197273228098
176.0,0.004115428853099219
180.0,0.001371153124122615
181.0,0.0009908773209382387
182.0,0.0011629064148815952
184.0,0.0026735098207875587
185.0,0.0010955352711017198
186.0,0.001089305959479289
189.0,0.0009601400626838218
190.0,0.003014834786384517
192.0,0.0016432094507799375
193.0,0.001620931375580767
199.0,0.0011792747842516865
200.0,0.0020571794705270987
201.0,0.0035842588560330443
204.0,0.002400302770438197
206.0,0.0008667305380950033
209.0,0.001192760969345805
210.0,0.002086538162660394
211.0,0.0008942382116691682
217.0,0.0023174401112639013
219.0,0.001996291036837838
221.0,0.0012781806525617885
222.0,0.00087941983650465
223.0,0.0006752750391683744
224.0,0.0009224412712448792
227.0,0.0015750393551192449
228.0,0.0008144516082820954
229.0,0.0008236584996581786
233.0,0.0008093151915753141
234.0,0.001067920686826514
237.0,0.0013538395106693257
238.0,0.0008778210404296446
239.0,0.0015828126465157457
240.0,0.0013576232970937574
241.0,0.0017341412212353358
243.0,0.0008971488637359358
245.0,0.0008866900867625606
247.0,0.0013593947580471416
248.0,0.0007927877635432413
251.0,0.0026768658089355393
252.0,0.0016414195718954952
256.0,0.0014573884683451118
257.0,0.0012386977849540867
259.0,0.0008918364989173708
260.0,0.0008253370639404259
261.0,0.001073490275010014
263.0,0.0014023026926919954
267.0,0.0009870135809666675
268.0,0.0017456968060372757
272.0,0.0018586976389879917
273.0,0.000924675186021623
274.0,0.0012662733469886425
276.0,0.0008625618984994786
278.0,0.0009596006887665754
279.0,0.0008206290428557148
281.0,0.0008204149928139586
286.0,0.001309640747735188
288.0,0.0010393938817987037
290.0,0.003603908185844032
293.0,0.0036320670461027446
295.0,0.0010286819504814213
298.0,0.002541471960065496
301.0,0.0008484860076779571
302.0,0.0013633850487045252
305.0,0.0017573090441323248
306.0,0.0016663994913060378
311.0,0.0009642349503616204
313.0,0.0027218176905758886
316.0,0.0008600689422062547
317.0,0.0007429917749819187
319.0,0.0017776824337540171
321.0,0.0011499855951655727
322.0,0.0018837248530421242
325.0,0.0010817830590789522
326.0,0.0019069031484698895
328.0,0.0005529708065202943
329.0,0.0009011958493223607
330.0,0.0013334104032215767
331.0,0.003507725425675757
336.0,0.0022465049430894796
337.0,0.0009773414767630744
344.0,0.0010810659009802936
345.0,0.0010833198788455874
346.0,0.0010157204002003148
348.0,0.0012414119719220296
349.0,0.001121399300691037
350.0,0.0013751433515551581
352.0,0.001328885976106987
354.0,0.001719095435164729
355.0,0.0018255613921099832
356.0,0.0009290203621000587
360.0,0.0023526350856834383
361.0,0.0012336581997953284
365.0,0.0007933622758016166
366.0,0.003554131523719368
369.0,0.0015481006022218754
370.0,0.0012274529473095552
372.0,0.0011611762540542142
373.0,0.000906340893815773
374.0,0.0010487533424268177
376.0,0.0017320088170055521
381.0,0.0013542824046209301
382.0,0.0008683976867561094
383.0,0.0030730889936829487
388.0,0.0010770782306737652
389.0,0.0016390359654089991
390.0,0.0030572246779833646
391.0,0.001425307861733116
393.0,0.0013268967348097748
395.0,0.0009160086154386313
396.0,0.0015085618501520484
398.0,0.0010754101520714554
399.0,0.0009244424578625835
402.0,0.005719718762769154
404.0,0.000863096542637345
406.0,0.0009056814585849783
407.0,0.0011015528098100508
408.0,0.002877802478212469
409.0,0.0008714627371455568
411.0,0.0008669585847959457
412.0,0.0011018175646661354
415.0,0.001112182444528957
417.0,0.0013500993537209217
420.0,0.0016042120322072582
422.0,0.0005592703111987515
423.0,0.0008009128098433237
424.0,0.0007954931874729447
430.0,0.0007014988335281777
432.0,0.0007575382834602671
433.0,0.0011058600320048972
435.0,0.001277507913592036
437.0,0.0012761489595886366
438.0,0.0012428823960086983
439.0,0.0007824178050773254
440.0,0.0024152111723498453
441.0,0.0017283194437458249
443.0,0.0007695812284486754
444.0,0.0019326844364468063
445.0,0.0010101172527724322
449.0,0.001409328335419499
450.0,0.0016260616880954708
453.0,0.0007781187754943781
455.0,0.0009308877781938204
58.0,0.0009244135061581963
59.0,0.0008975387369234604
88.0,0.0009013069844752487
340.0,0.0011707043577124081
446.0,0.0010880534450139585
77.0,0.0005082032755690985
80.0,0.0006256186599799948
83.0,0.0009862322370254714
85.0,0.0006304422911438711
87.0,0.0006309289038485791
97.0,0.0009580763120750945
103.0,0.0010163128964660085
104.0,0.0006265810295381746
107.0,0.0006001218323664431
108.0,0.00042305460869853783
236.0,0.0007430197814175135
338.0,0.0007670087661402622
117.0,0.0009799282225761256
120.0,0.0004205558228380467
128.0,0.0009545740935221923
130.0,0.0006118553359678123
131.0,0.000430722377256157
135.0,0.0006176198542271473
137.0,0.0009109516159982319
144.0,0.0006410873902433513
147.0,0.0006368791294203058
155.0,0.0009229734561464007
156.0,0.0012010152732041604
160.0,0.0008250478326779589
161.0,0.00045033090511552515
165.0,0.0005042855015852198
244.0,0.0005828901384923535
312.0,0.00124348699760242
314.0,0.004800572294910785
327.0,0.000389842252348502
359.0,0.00045820421616668875
375.0,0.0003855696296098653
379.0,0.0008956057466146521
394.0,0.0011338685247277971
403.0,0.0032873842746489884
418.0,0.0011046012823194373
421.0,0.0006244949848026449
172.0,0.001089483828364892
174.0,0.0005924314761786725
175.0,0.00046443489145748856
177.0,0.0005865362243035884
179.0,0.0008444190514002427
187.0,0.00041859693584610734
188.0,0.00043465980918001016
191.0,0.0009300514727996489
194.0,0.001036551694467004
195.0,0.000986144885618106
196.0,0.0004728951043230622
197.0,0.0005259947773680982
198.0,0.0010143481262336574
202.0,0.0012774093357772174
205.0,0.0006166020088665173
214.0,0.0011258336295969136
285.0,0.0006825126181847386
216.0,0.0008688789607601856
225.0,0.0006056957928976118
226.0,0.0004984088406094016
231.0,0.0006781716024935509
232.0,0.0007517976589709137
250.0,0.0005887183916384056
253.0,0.0006206172996565857
254.0,0.0004119367200735135
255.0,0.0009096424952184676
258.0,0.00048267150923402664
265.0,0.0006379413873600937
270.0,0.0007416001801495152
271.0,0.0010924007814883557
284.0,0.000747954872776033
289.0,0.000665858806068861
357.0,0.0005278503103377054
363.0,0.0005395194611004478
385.0,0.0009687128995083416
427.0,0.0005961660382908845
447.0,0.0004104821109576675
282.0,0.0005257074239389491
283.0,0.0008001881218758965
291.0,0.00045895000788005833
292.0,0.0004907199733872261
300.0,0.0009097583489241408
303.0,0.00047634560017399084
249.0,0.00034925233633145366
333.0,0.0004993765700462584
310.0,0.0010487054499525037
315.0,0.0005250363062983957
318.0,0.0008243694669748503
332.0,0.0006054747548771232
341.0,0.0009117170257941856
351.0,0.0006066929082490166
362.0,0.0006398484332849132
387.0,0.0005474916999157178
448.0,0.0005369137101592453
452.0,0.0005380890423544089
436.0,0.0004690612200442527
